id;foto;nombre;descripcion;precio;restaurante_id;SQL
882;default_menu.png;Sprouts - Pea;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;59.79;227;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (882, 'default_menu.png', 'Sprouts - Pea', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 59.79, 227);"
883;default_menu.png;Godiva White Chocolate;Lorem ipsum dolor sit amet;83.58;459;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (883, 'default_menu.png', 'Godiva White Chocolate', 'Lorem ipsum dolor sit amet', 83.58, 459);"
884;default_menu.png;Chambord Royal;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;20.31;827;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (884, 'default_menu.png', 'Chambord Royal', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 20.31, 827);"
885;default_menu.png;Trueblue - Blueberry Cranberry;sunt in culpa qui officia deserunt mollit anim id est laborum.;80.97;63;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (885, 'default_menu.png', 'Trueblue - Blueberry Cranberry', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 80.97, 63);"
886;default_menu.png;Syrup - Monin, Swiss Choclate;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;16.97;103;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (886, 'default_menu.png', 'Syrup - Monin, Swiss Choclate', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 16.97, 103);"
887;default_menu.png;Pepper - Green Thai;consectetur adipiscing elit;94.75;872;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (887, 'default_menu.png', 'Pepper - Green Thai', 'consectetur adipiscing elit', 94.75, 872);"
888;default_menu.png;Eggs - Extra Large;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;89.43;3;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (888, 'default_menu.png', 'Eggs - Extra Large', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 89.43, 3);"
889;default_menu.png;Taro Root;sunt in culpa qui officia deserunt mollit anim id est laborum.;41.34;898;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (889, 'default_menu.png', 'Taro Root', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 41.34, 898);"
890;default_menu.png;Mop Head - Cotton, 24 Oz;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;1.27;892;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (890, 'default_menu.png', 'Mop Head - Cotton, 24 Oz', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 1.27, 892);"
891;default_menu.png;Sauce - Sesame Thai Dressing;Lorem ipsum dolor sit amet;50.41;336;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (891, 'default_menu.png', 'Sauce - Sesame Thai Dressing', 'Lorem ipsum dolor sit amet', 50.41, 336);"
892;default_menu.png;Wine - White, French Cross;sunt in culpa qui officia deserunt mollit anim id est laborum.;71.56;667;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (892, 'default_menu.png', 'Wine - White, French Cross', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 71.56, 667);"
893;default_menu.png;Blouse / Shirt / Sweater;sunt in culpa qui officia deserunt mollit anim id est laborum.;65.57;783;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (893, 'default_menu.png', 'Blouse / Shirt / Sweater', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 65.57, 783);"
894;default_menu.png;Olive - Spread Tapenade;sunt in culpa qui officia deserunt mollit anim id est laborum.;54.07;708;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (894, 'default_menu.png', 'Olive - Spread Tapenade', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 54.07, 708);"
895;default_menu.png;Tendrils - Baby Pea, Organic;Lorem ipsum dolor sit amet;72.62;474;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (895, 'default_menu.png', 'Tendrils - Baby Pea, Organic', 'Lorem ipsum dolor sit amet', 72.62, 474);"
896;default_menu.png;V8 - Tropical Blend;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;90.31;752;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (896, 'default_menu.png', 'V8 - Tropical Blend', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 90.31, 752);"
897;default_menu.png;Puree - Passion Fruit;consectetur adipiscing elit;18.4;840;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (897, 'default_menu.png', 'Puree - Passion Fruit', 'consectetur adipiscing elit', 18.4, 840);"
898;default_menu.png;Wine - Tio Pepe Sherry Fino;Lorem ipsum dolor sit amet;92.64;655;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (898, 'default_menu.png', 'Wine - Tio Pepe Sherry Fino', 'Lorem ipsum dolor sit amet', 92.64, 655);"
899;default_menu.png;Wine - Penfolds Koonuga Hill;Lorem ipsum dolor sit amet;18.49;700;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (899, 'default_menu.png', 'Wine - Penfolds Koonuga Hill', 'Lorem ipsum dolor sit amet', 18.49, 700);"
900;default_menu.png;Eggplant - Baby;consectetur adipiscing elit;66.41;103;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (900, 'default_menu.png', 'Eggplant - Baby', 'consectetur adipiscing elit', 66.41, 103);"
901;default_menu.png;Bread - Multigrain;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;8.2;310;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (901, 'default_menu.png', 'Bread - Multigrain', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 8.2, 310);"
902;default_menu.png;Pasta - Cannelloni, Sheets, Fresh;consectetur adipiscing elit;14.48;65;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (902, 'default_menu.png', 'Pasta - Cannelloni, Sheets, Fresh', 'consectetur adipiscing elit', 14.48, 65);"
903;default_menu.png;Longos - Grilled Salmon With Bbq;sunt in culpa qui officia deserunt mollit anim id est laborum.;83.46;618;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (903, 'default_menu.png', 'Longos - Grilled Salmon With Bbq', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 83.46, 618);"
904;default_menu.png;Ginger - Fresh;sunt in culpa qui officia deserunt mollit anim id est laborum.;98.18;812;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (904, 'default_menu.png', 'Ginger - Fresh', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 98.18, 812);"
905;default_menu.png;Pepper - Pablano;consectetur adipiscing elit;89.86;303;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (905, 'default_menu.png', 'Pepper - Pablano', 'consectetur adipiscing elit', 89.86, 303);"
906;default_menu.png;Bouillion - Fish;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;95.45;760;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (906, 'default_menu.png', 'Bouillion - Fish', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 95.45, 760);"
907;default_menu.png;Cup - 8oz Coffee Perforated;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;33.99;464;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (907, 'default_menu.png', 'Cup - 8oz Coffee Perforated', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 33.99, 464);"
908;default_menu.png;Pastry - Apple Muffins - Mini;sunt in culpa qui officia deserunt mollit anim id est laborum.;23.25;486;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (908, 'default_menu.png', 'Pastry - Apple Muffins - Mini', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 23.25, 486);"
909;default_menu.png;Butter - Pod;consectetur adipiscing elit;71.33;688;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (909, 'default_menu.png', 'Butter - Pod', 'consectetur adipiscing elit', 71.33, 688);"
910;default_menu.png;Squid - Tubes / Tenticles 10/20;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;56.17;68;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (910, 'default_menu.png', 'Squid - Tubes / Tenticles 10/20', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 56.17, 68);"
911;default_menu.png;Yogurt - Raspberry, 175 Gr;consectetur adipiscing elit;28.04;199;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (911, 'default_menu.png', 'Yogurt - Raspberry, 175 Gr', 'consectetur adipiscing elit', 28.04, 199);"
912;default_menu.png;Flour - Rye;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;5.15;459;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (912, 'default_menu.png', 'Flour - Rye', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 5.15, 459);"
913;default_menu.png;Clam - Cherrystone;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;8.37;446;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (913, 'default_menu.png', 'Clam - Cherrystone', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 8.37, 446);"
914;default_menu.png;Seedlings - Clamshell;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;89.42;289;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (914, 'default_menu.png', 'Seedlings - Clamshell', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 89.42, 289);"
915;default_menu.png;Pepper - Green;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;18.57;413;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (915, 'default_menu.png', 'Pepper - Green', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 18.57, 413);"
916;default_menu.png;Muffin Mix - Lemon Cranberry;sunt in culpa qui officia deserunt mollit anim id est laborum.;38.96;742;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (916, 'default_menu.png', 'Muffin Mix - Lemon Cranberry', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 38.96, 742);"
917;default_menu.png;Tea - Green;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;47.29;426;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (917, 'default_menu.png', 'Tea - Green', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 47.29, 426);"
918;default_menu.png;Dish Towel;sunt in culpa qui officia deserunt mollit anim id est laborum.;78.15;908;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (918, 'default_menu.png', 'Dish Towel', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 78.15, 908);"
919;default_menu.png;Wine - Rioja Campo Viejo;sunt in culpa qui officia deserunt mollit anim id est laborum.;21.26;444;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (919, 'default_menu.png', 'Wine - Rioja Campo Viejo', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 21.26, 444);"
920;default_menu.png;Baking Powder;consectetur adipiscing elit;54.67;251;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (920, 'default_menu.png', 'Baking Powder', 'consectetur adipiscing elit', 54.67, 251);"
921;default_menu.png;Pumpkin;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;10.73;112;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (921, 'default_menu.png', 'Pumpkin', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 10.73, 112);"
922;default_menu.png;Liqueur Banana, Ramazzotti;sunt in culpa qui officia deserunt mollit anim id est laborum.;88.81;661;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (922, 'default_menu.png', 'Liqueur Banana, Ramazzotti', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 88.81, 661);"
923;default_menu.png;Veal - Insides Provini;sunt in culpa qui officia deserunt mollit anim id est laborum.;68.09;936;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (923, 'default_menu.png', 'Veal - Insides Provini', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 68.09, 936);"
924;default_menu.png;Glaze - Apricot;sunt in culpa qui officia deserunt mollit anim id est laborum.;83.96;724;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (924, 'default_menu.png', 'Glaze - Apricot', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 83.96, 724);"
925;default_menu.png;Beer - True North Strong Ale;Lorem ipsum dolor sit amet;99.42;869;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (925, 'default_menu.png', 'Beer - True North Strong Ale', 'Lorem ipsum dolor sit amet', 99.42, 869);"
926;default_menu.png;Lemonade - Strawberry, 591 Ml;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;5.07;570;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (926, 'default_menu.png', 'Lemonade - Strawberry, 591 Ml', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 5.07, 570);"
927;default_menu.png;Yogurt - Blueberry, 175 Gr;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;68.86;926;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (927, 'default_menu.png', 'Yogurt - Blueberry, 175 Gr', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 68.86, 926);"
928;default_menu.png;Bagel - Plain;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;17.9;990;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (928, 'default_menu.png', 'Bagel - Plain', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 17.9, 990);"
929;default_menu.png;Pernod;sunt in culpa qui officia deserunt mollit anim id est laborum.;46.06;580;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (929, 'default_menu.png', 'Pernod', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 46.06, 580);"
930;default_menu.png;Wine - White Cab Sauv.on;Lorem ipsum dolor sit amet;32.39;749;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (930, 'default_menu.png', 'Wine - White Cab Sauv.on', 'Lorem ipsum dolor sit amet', 32.39, 749);"
931;default_menu.png;Carbonated Water - Wildberry;sunt in culpa qui officia deserunt mollit anim id est laborum.;35.19;960;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (931, 'default_menu.png', 'Carbonated Water - Wildberry', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 35.19, 960);"
932;default_menu.png;Compound - Mocha;Lorem ipsum dolor sit amet;95.25;114;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (932, 'default_menu.png', 'Compound - Mocha', 'Lorem ipsum dolor sit amet', 95.25, 114);"
933;default_menu.png;Oil - Truffle, Black;Lorem ipsum dolor sit amet;87.92;822;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (933, 'default_menu.png', 'Oil - Truffle, Black', 'Lorem ipsum dolor sit amet', 87.92, 822);"
934;default_menu.png;Beer - Heinekin;consectetur adipiscing elit;49.23;766;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (934, 'default_menu.png', 'Beer - Heinekin', 'consectetur adipiscing elit', 49.23, 766);"
935;default_menu.png;Soup - Boston Clam Chowder;consectetur adipiscing elit;11.31;820;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (935, 'default_menu.png', 'Soup - Boston Clam Chowder', 'consectetur adipiscing elit', 11.31, 820);"
936;default_menu.png;Seedlings - Buckwheat, Organic;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;70.88;708;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (936, 'default_menu.png', 'Seedlings - Buckwheat, Organic', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 70.88, 708);"
937;default_menu.png;Cheese - Brie,danish;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;31;715;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (937, 'default_menu.png', 'Cheese - Brie,danish', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 31, 715);"
938;default_menu.png;Soup Knorr Chili With Beans;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;61.83;338;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (938, 'default_menu.png', 'Soup Knorr Chili With Beans', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 61.83, 338);"
939;default_menu.png;Maple Syrup;Lorem ipsum dolor sit amet;60.41;202;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (939, 'default_menu.png', 'Maple Syrup', 'Lorem ipsum dolor sit amet', 60.41, 202);"
940;default_menu.png;Puff Pastry - Sheets;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;68.19;829;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (940, 'default_menu.png', 'Puff Pastry - Sheets', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 68.19, 829);"
941;default_menu.png;Truffle Cups - Brown;sunt in culpa qui officia deserunt mollit anim id est laborum.;58.58;62;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (941, 'default_menu.png', 'Truffle Cups - Brown', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 58.58, 62);"
942;default_menu.png;Cabbage - Red;consectetur adipiscing elit;20.56;805;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (942, 'default_menu.png', 'Cabbage - Red', 'consectetur adipiscing elit', 20.56, 805);"
943;default_menu.png;Yogurt - Peach, 175 Gr;sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam;1.32;53;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (943, 'default_menu.png', 'Yogurt - Peach, 175 Gr', 'sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam', 1.32, 53);"
944;default_menu.png;Rhubarb;consectetur adipiscing elit;20.86;863;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (944, 'default_menu.png', 'Rhubarb', 'consectetur adipiscing elit', 20.86, 863);"
945;default_menu.png;Icecream Cone - Areo Chocolate;sunt in culpa qui officia deserunt mollit anim id est laborum.;90.54;79;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (945, 'default_menu.png', 'Icecream Cone - Areo Chocolate', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 90.54, 79);"
946;default_menu.png;Cookies Almond Hazelnut;Lorem ipsum dolor sit amet;92.58;618;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (946, 'default_menu.png', 'Cookies Almond Hazelnut', 'Lorem ipsum dolor sit amet', 92.58, 618);"
947;default_menu.png;Extract - Raspberry;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;69.85;236;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (947, 'default_menu.png', 'Extract - Raspberry', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 69.85, 236);"
948;default_menu.png;Muffin Batt - Choc Chk;sunt in culpa qui officia deserunt mollit anim id est laborum.;95.6;53;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (948, 'default_menu.png', 'Muffin Batt - Choc Chk', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 95.6, 53);"
949;default_menu.png;Foam Espresso Cup Plain White;Lorem ipsum dolor sit amet;10.32;638;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (949, 'default_menu.png', 'Foam Espresso Cup Plain White', 'Lorem ipsum dolor sit amet', 10.32, 638);"
950;default_menu.png;Muffin Mix - Lemon Cranberry;Lorem ipsum dolor sit amet;91.39;546;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (950, 'default_menu.png', 'Muffin Mix - Lemon Cranberry', 'Lorem ipsum dolor sit amet', 91.39, 546);"
951;default_menu.png;Cheese - Brie Roitelet;consectetur adipiscing elit;45.67;994;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (951, 'default_menu.png', 'Cheese - Brie Roitelet', 'consectetur adipiscing elit', 45.67, 994);"
952;default_menu.png;Lotus Root;consectetur adipiscing elit;82.32;389;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (952, 'default_menu.png', 'Lotus Root', 'consectetur adipiscing elit', 82.32, 389);"
953;default_menu.png;Cheese - Comtomme;quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident;6.2;866;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (953, 'default_menu.png', 'Cheese - Comtomme', 'quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident', 6.2, 866);"
954;default_menu.png;Oven Mitt - 13 Inch;consectetur adipiscing elit;70.91;126;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (954, 'default_menu.png', 'Oven Mitt - 13 Inch', 'consectetur adipiscing elit', 70.91, 126);"
955;default_menu.png;Wine - Riesling Alsace Ac 2001;sunt in culpa qui officia deserunt mollit anim id est laborum.;60.89;576;"INSERT INTO compras_menu (id, foto, nombre, descripcion, precio, restaurante_id) VALUES (955, 'default_menu.png', 'Wine - Riesling Alsace Ac 2001', 'sunt in culpa qui officia deserunt mollit anim id est laborum.', 60.89, 576);"
