id;cantidad;precio;menu_id;pedido_id;SQL
574;58;773.73;64;319;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (574, 58, 773.73, 64, 319);"
575;70;353.72;92;751;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (575, 70, 353.72, 92, 751);"
576;82;852.66;91;198;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (576, 82, 852.66, 91, 198);"
577;46;323.78;70;694;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (577, 46, 323.78, 70, 694);"
578;45;842.92;80;18;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (578, 45, 842.92, 80, 18);"
579;54;124.42;26;357;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (579, 54, 124.42, 26, 357);"
580;35;233.44;58;169;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (580, 35, 233.44, 58, 169);"
581;82;645.3;58;172;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (581, 82, 645.3, 58, 172);"
582;96;302.76;16;590;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (582, 96, 302.76, 16, 590);"
583;84;98.18;6;760;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (583, 84, 98.18, 6, 760);"
584;23;384.78;49;877;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (584, 23, 384.78, 49, 877);"
585;88;610.76;78;293;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (585, 88, 610.76, 78, 293);"
586;27;804.04;18;77;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (586, 27, 804.04, 18, 77);"
587;21;900.23;44;646;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (587, 21, 900.23, 44, 646);"
588;10;332.16;69;658;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (588, 10, 332.16, 69, 658);"
589;29;716.2;6;610;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (589, 29, 716.2, 6, 610);"
590;19;612.49;18;45;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (590, 19, 612.49, 18, 45);"
591;18;522.37;98;161;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (591, 18, 522.37, 98, 161);"
592;77;372.66;51;661;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (592, 77, 372.66, 51, 661);"
593;16;301.13;40;885;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (593, 16, 301.13, 40, 885);"
594;67;808.94;51;738;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (594, 67, 808.94, 51, 738);"
595;4;377.72;69;755;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (595, 4, 377.72, 69, 755);"
596;46;893.86;90;965;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (596, 46, 893.86, 90, 965);"
597;87;248.19;92;280;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (597, 87, 248.19, 92, 280);"
598;21;867.43;100;676;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (598, 21, 867.43, 100, 676);"
599;64;996.75;45;684;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (599, 64, 996.75, 45, 684);"
600;68;678.46;36;581;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (600, 68, 678.46, 36, 581);"
601;64;56.96;93;283;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (601, 64, 56.96, 93, 283);"
602;94;993.82;62;717;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (602, 94, 993.82, 62, 717);"
603;7;522.32;16;962;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (603, 7, 522.32, 16, 962);"
604;89;353.4;41;322;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (604, 89, 353.4, 41, 322);"
605;37;89.14;44;130;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (605, 37, 89.14, 44, 130);"
606;42;486.31;97;91;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (606, 42, 486.31, 97, 91);"
607;18;305.37;94;758;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (607, 18, 305.37, 94, 758);"
608;20;879.18;45;426;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (608, 20, 879.18, 45, 426);"
609;72;888.56;92;848;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (609, 72, 888.56, 92, 848);"
610;23;2.78;88;886;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (610, 23, 2.78, 88, 886);"
611;45;93.76;17;451;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (611, 45, 93.76, 17, 451);"
612;95;6.79;62;816;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (612, 95, 6.79, 62, 816);"
613;28;218.55;7;634;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (613, 28, 218.55, 7, 634);"
614;71;237.31;52;58;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (614, 71, 237.31, 52, 58);"
615;100;278.12;21;765;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (615, 100, 278.12, 21, 765);"
616;8;478.56;2;657;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (616, 8, 478.56, 2, 657);"
617;38;601.56;18;95;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (617, 38, 601.56, 18, 95);"
618;21;282.7;32;369;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (618, 21, 282.7, 32, 369);"
619;7;689.92;15;767;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (619, 7, 689.92, 15, 767);"
620;65;739.69;87;851;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (620, 65, 739.69, 87, 851);"
621;24;755.48;36;800;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (621, 24, 755.48, 36, 800);"
622;34;105.61;97;419;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (622, 34, 105.61, 97, 419);"
623;60;277.06;60;705;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (623, 60, 277.06, 60, 705);"
624;35;695.04;1;323;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (624, 35, 695.04, 1, 323);"
625;8;27.92;28;120;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (625, 8, 27.92, 28, 120);"
626;2;381.85;10;34;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (626, 2, 381.85, 10, 34);"
627;49;737.22;5;82;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (627, 49, 737.22, 5, 82);"
628;75;180.19;78;768;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (628, 75, 180.19, 78, 768);"
629;48;104.96;63;380;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (629, 48, 104.96, 63, 380);"
630;28;850.16;55;734;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (630, 28, 850.16, 55, 734);"
631;60;979.25;7;342;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (631, 60, 979.25, 7, 342);"
632;65;167.95;32;558;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (632, 65, 167.95, 32, 558);"
633;26;150.77;8;276;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (633, 26, 150.77, 8, 276);"
634;51;148.08;96;348;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (634, 51, 148.08, 96, 348);"
635;89;343.71;9;92;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (635, 89, 343.71, 9, 92);"
636;66;395.15;12;941;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (636, 66, 395.15, 12, 941);"
637;20;108.63;56;949;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (637, 20, 108.63, 56, 949);"
638;78;135.81;94;728;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (638, 78, 135.81, 94, 728);"
639;19;621.42;49;527;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (639, 19, 621.42, 49, 527);"
640;17;513.62;68;573;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (640, 17, 513.62, 68, 573);"
641;30;162.69;67;885;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (641, 30, 162.69, 67, 885);"
642;81;580.88;25;920;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (642, 81, 580.88, 25, 920);"
643;31;148.59;23;131;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (643, 31, 148.59, 23, 131);"
644;100;443.61;31;138;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (644, 100, 443.61, 31, 138);"
645;47;297.16;25;85;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (645, 47, 297.16, 25, 85);"
646;8;735.47;49;906;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (646, 8, 735.47, 49, 906);"
647;92;714.65;55;751;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (647, 92, 714.65, 55, 751);"
648;36;572.45;53;61;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (648, 36, 572.45, 53, 61);"
649;27;98.89;57;793;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (649, 27, 98.89, 57, 793);"
650;12;568.87;26;93;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (650, 12, 568.87, 26, 93);"
651;59;828.26;76;7;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (651, 59, 828.26, 76, 7);"
652;85;89.16;7;647;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (652, 85, 89.16, 7, 647);"
653;13;834.5;10;825;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (653, 13, 834.5, 10, 825);"
654;62;976.02;12;219;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (654, 62, 976.02, 12, 219);"
655;57;30.87;3;745;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (655, 57, 30.87, 3, 745);"
656;27;474.35;77;370;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (656, 27, 474.35, 77, 370);"
657;44;407.53;96;818;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (657, 44, 407.53, 96, 818);"
658;14;821.65;11;999;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (658, 14, 821.65, 11, 999);"
659;92;817.81;84;856;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (659, 92, 817.81, 84, 856);"
660;47;749.06;17;720;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (660, 47, 749.06, 17, 720);"
661;43;319.65;31;230;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (661, 43, 319.65, 31, 230);"
662;18;729.93;12;951;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (662, 18, 729.93, 12, 951);"
663;28;269.46;76;274;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (663, 28, 269.46, 76, 274);"
664;82;392.29;2;890;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (664, 82, 392.29, 2, 890);"
665;68;301.37;3;484;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (665, 68, 301.37, 3, 484);"
666;61;928.93;30;461;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (666, 61, 928.93, 30, 461);"
667;50;842.5;18;738;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (667, 50, 842.5, 18, 738);"
668;76;891.29;59;441;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (668, 76, 891.29, 59, 441);"
669;79;253.22;68;433;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (669, 79, 253.22, 68, 433);"
670;13;56.55;70;755;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (670, 13, 56.55, 70, 755);"
671;90;392.19;74;961;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (671, 90, 392.19, 74, 961);"
672;30;164.79;76;959;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (672, 30, 164.79, 76, 959);"
673;45;722.71;85;914;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (673, 45, 722.71, 85, 914);"
674;94;983.38;18;960;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (674, 94, 983.38, 18, 960);"
675;13;745.43;28;230;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (675, 13, 745.43, 28, 230);"
676;81;208.49;14;731;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (676, 81, 208.49, 14, 731);"
677;30;828.93;17;100;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (677, 30, 828.93, 17, 100);"
678;65;573.68;76;375;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (678, 65, 573.68, 76, 375);"
679;100;55.87;48;704;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (679, 100, 55.87, 48, 704);"
680;77;89.88;27;733;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (680, 77, 89.88, 27, 733);"
681;56;561.78;32;102;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (681, 56, 561.78, 32, 102);"
682;60;16.48;79;895;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (682, 60, 16.48, 79, 895);"
683;41;906.81;43;21;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (683, 41, 906.81, 43, 21);"
684;5;542.54;47;441;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (684, 5, 542.54, 47, 441);"
685;85;545.47;68;709;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (685, 85, 545.47, 68, 709);"
686;77;626.75;86;497;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (686, 77, 626.75, 86, 497);"
687;38;713.94;21;970;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (687, 38, 713.94, 21, 970);"
688;51;927.33;90;656;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (688, 51, 927.33, 90, 656);"
689;89;469.44;97;186;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (689, 89, 469.44, 97, 186);"
690;21;648.52;98;485;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (690, 21, 648.52, 98, 485);"
691;62;697.54;20;756;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (691, 62, 697.54, 20, 756);"
692;74;690.52;63;299;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (692, 74, 690.52, 63, 299);"
693;62;532.81;69;463;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (693, 62, 532.81, 69, 463);"
694;91;323.18;72;777;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (694, 91, 323.18, 72, 777);"
695;20;871.85;43;465;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (695, 20, 871.85, 43, 465);"
696;17;714.74;28;401;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (696, 17, 714.74, 28, 401);"
697;88;685.43;40;49;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (697, 88, 685.43, 40, 49);"
698;71;239.74;14;517;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (698, 71, 239.74, 14, 517);"
699;47;766.38;39;964;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (699, 47, 766.38, 39, 964);"
700;62;856.84;95;931;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (700, 62, 856.84, 95, 931);"
701;71;705.05;73;89;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (701, 71, 705.05, 73, 89);"
702;18;895.62;81;609;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (702, 18, 895.62, 81, 609);"
703;51;472.22;85;515;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (703, 51, 472.22, 85, 515);"
704;37;611.8;47;238;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (704, 37, 611.8, 47, 238);"
705;29;925.55;71;371;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (705, 29, 925.55, 71, 371);"
706;11;805.22;92;599;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (706, 11, 805.22, 92, 599);"
707;66;165.56;72;349;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (707, 66, 165.56, 72, 349);"
708;15;496.63;77;864;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (708, 15, 496.63, 77, 864);"
709;43;771.14;71;714;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (709, 43, 771.14, 71, 714);"
710;90;414.38;90;412;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (710, 90, 414.38, 90, 412);"
711;53;947.35;63;976;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (711, 53, 947.35, 63, 976);"
712;39;722.91;92;723;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (712, 39, 722.91, 92, 723);"
713;31;556.09;77;883;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (713, 31, 556.09, 77, 883);"
714;31;164.77;16;740;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (714, 31, 164.77, 16, 740);"
715;90;484.76;97;810;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (715, 90, 484.76, 97, 810);"
716;20;964.57;7;833;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (716, 20, 964.57, 7, 833);"
717;3;985.58;84;142;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (717, 3, 985.58, 84, 142);"
718;58;876.57;10;8;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (718, 58, 876.57, 10, 8);"
719;4;415.52;31;679;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (719, 4, 415.52, 31, 679);"
720;34;177.82;48;553;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (720, 34, 177.82, 48, 553);"
721;11;572.49;45;322;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (721, 11, 572.49, 45, 322);"
722;93;623.29;38;100;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (722, 93, 623.29, 38, 100);"
723;19;618.84;12;914;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (723, 19, 618.84, 12, 914);"
724;10;622.54;65;297;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (724, 10, 622.54, 65, 297);"
725;85;808.59;2;985;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (725, 85, 808.59, 2, 985);"
726;12;665.06;44;906;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (726, 12, 665.06, 44, 906);"
727;88;878.7;15;356;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (727, 88, 878.7, 15, 356);"
728;15;644.82;16;919;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (728, 15, 644.82, 16, 919);"
729;11;168.66;79;326;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (729, 11, 168.66, 79, 326);"
730;29;124.63;72;452;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (730, 29, 124.63, 72, 452);"
731;32;750.91;35;265;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (731, 32, 750.91, 35, 265);"
732;87;384.04;92;490;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (732, 87, 384.04, 92, 490);"
733;71;215.24;59;276;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (733, 71, 215.24, 59, 276);"
734;82;538.75;91;484;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (734, 82, 538.75, 91, 484);"
735;87;773.13;6;311;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (735, 87, 773.13, 6, 311);"
736;39;770.82;32;422;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (736, 39, 770.82, 32, 422);"
737;34;701.28;61;342;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (737, 34, 701.28, 61, 342);"
738;57;67.08;18;524;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (738, 57, 67.08, 18, 524);"
739;89;947.03;34;384;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (739, 89, 947.03, 34, 384);"
740;80;512.59;41;97;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (740, 80, 512.59, 41, 97);"
741;27;812.7;74;577;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (741, 27, 812.7, 74, 577);"
742;6;207.48;32;575;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (742, 6, 207.48, 32, 575);"
743;27;501.94;32;770;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (743, 27, 501.94, 32, 770);"
744;33;864.06;78;901;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (744, 33, 864.06, 78, 901);"
745;62;766.85;19;35;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (745, 62, 766.85, 19, 35);"
746;24;949.74;29;105;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (746, 24, 949.74, 29, 105);"
747;95;651.49;50;337;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (747, 95, 651.49, 50, 337);"
748;77;432.21;3;643;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (748, 77, 432.21, 3, 643);"
749;8;390.7;95;710;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (749, 8, 390.7, 95, 710);"
750;82;457.68;50;444;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (750, 82, 457.68, 50, 444);"
751;11;686.37;65;353;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (751, 11, 686.37, 65, 353);"
752;17;127.88;23;605;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (752, 17, 127.88, 23, 605);"
753;11;104.92;65;180;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (753, 11, 104.92, 65, 180);"
754;9;161.75;1;683;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (754, 9, 161.75, 1, 683);"
755;56;802.19;76;772;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (755, 56, 802.19, 76, 772);"
756;5;641.03;15;860;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (756, 5, 641.03, 15, 860);"
757;33;314.49;1;645;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (757, 33, 314.49, 1, 645);"
758;34;325.05;25;949;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (758, 34, 325.05, 25, 949);"
759;65;856.73;58;872;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (759, 65, 856.73, 58, 872);"
760;42;299.96;81;682;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (760, 42, 299.96, 81, 682);"
761;51;553.91;65;294;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (761, 51, 553.91, 65, 294);"
762;46;19.83;29;214;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (762, 46, 19.83, 29, 214);"
763;70;317.38;49;948;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (763, 70, 317.38, 49, 948);"
764;89;745.49;10;654;"INSERT INTO compras_detallepedido (id, cantidad, precio, menu_id, pedido_id) VALUES (764, 89, 745.49, 10, 654);"
